;Place_ID;Address;Phone Number;Price level;Avg rating;Amount of ratings;Vegetarian;Beer;Wine;Opening Hours;tags
35;ChIJf3VHdkhz_UYRb85uLPt9Avg;Szafarnia 11/U15, 80-755 Gdańsk, Poland;+48 609 883 333;2;4.4;1182;True;True;True;[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1200'}}];['restaurant', 'point_of_interest', 'food', 'establishment']
36;ChIJ85Ne-5AK_UYRiexo_-nnSh8;Dworcowa 7, 81-835 Sopot, Poland;+48 604 173 717;2;4.6;5343;True;True;True;[{'close': {'day': 0, 'time': '2300'}, 'open': {'day': 0, 'time': '0855'}}, {'close': {'day': 1, 'time': '2300'}, 'open': {'day': 1, 'time': '0855'}}, {'close': {'day': 2, 'time': '2300'}, 'open': {'day': 2, 'time': '0855'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '0855'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '0855'}}, {'close': {'day': 6, 'time': '0000'}, 'open': {'day': 5, 'time': '0855'}}, {'close': {'day': 0, 'time': '0000'}, 'open': {'day': 6, 'time': '0855'}}];['night_club', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']
37;ChIJ07w_7sZ1_UYRJhfK1gDFuW4;Romana Dmowskiego 15, 80-264 Gdańsk, Poland;+48 889 726 936;2;4.3;900;True;True;;[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1200'}}];['restaurant', 'point_of_interest', 'food', 'establishment']
38;ChIJK1KiT6sL_UYRg69JJLPhIwk;Generała Kazimierza Pułaskiego 19/1, 81-762 Sopot, Poland;+48 798 833 233;2;4.4;708;True;True;True;[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1300'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1300'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1300'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1300'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1300'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1300'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1300'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
39;ChIJQwLtSyEL_UYRu_qtN6mrhiE;Jantarowa 16, 80-341 Gdańsk, Poland;+48 501 359 698;2;3.6;2291;;True;True;[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '0900'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 6, 'time': '0400'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 0, 'time': '0400'}, 'open': {'day': 6, 'time': '0900'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
40;ChIJRyAgoJlz_UYRCCuTl6jvQlQ;Lisia Grobla 7, 80-860 Gdańsk, Poland;+48 518 858 888;;4.8;58;;;;[{'close': {'day': 0, 'time': '2300'}, 'open': {'day': 0, 'time': '1300'}}, {'close': {'day': 1, 'time': '2300'}, 'open': {'day': 1, 'time': '1300'}}, {'close': {'day': 2, 'time': '2300'}, 'open': {'day': 2, 'time': '1300'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '1300'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '1300'}}, {'close': {'day': 6, 'time': '0000'}, 'open': {'day': 5, 'time': '1300'}}, {'close': {'day': 0, 'time': '0000'}, 'open': {'day': 6, 'time': '1300'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
41;ChIJ60zWk9un_UYRS9zs1wDjUkw;Świętojańska 62, 81-381 Gdynia, Poland;+48 881 918 066;2;4.7;626;True;False;False;[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1200'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
42;ChIJkZ194oOn_UYR6kT5tDaIlP4;Starowiejska 20, 81-356 Gdynia, Poland;+48 539 993 992;;4.8;68;;True;True;[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1300'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1500'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '1500'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '1500'}}, {'close': {'day': 6, 'time': '0100'}, 'open': {'day': 5, 'time': '1500'}}, {'close': {'day': 0, 'time': '0100'}, 'open': {'day': 6, 'time': '1100'}}];['liquor_store', 'night_club', 'cafe', 'bar', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']
43;ChIJwzKEOpUK_UYRM1QDyu-wtc8;Władysława IV 49, 81-384 Gdynia, Poland;+48 58 719 01 04;2;4.7;2134;True;True;True;[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1200'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
44;ChIJtVrtnoGn_UYRkmgGJQV3vZQ;Ignacego Jana Paderewskiego 2/U2, 81-198 Pogórze, Poland;+48 516 516 298;2;4.8;476;True;True;False;[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1200'}}];['meal_delivery', 'meal_takeaway', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']
45;ChIJh9tHDDCn_UYRSfQJFO84Wlw;Świętojańska 43, 81-391 Gdynia, Poland;+48 577 534 662;2;4.7;917;True;True;True;[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1300'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1300'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1300'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1300'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1300'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1300'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1300'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
46;ChIJ9e911dVz_UYR575GHjN4QhY;MONTOWNIA FOOD HALL, Lisia Grobla 7/Lok 12, 80-860 Gdańsk, Poland;+48 729 633 166;;4.8;263;True;;;[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2330'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2330'}, 'open': {'day': 6, 'time': '1100'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
47;ChIJdcQ70O-n_UYRPNy63GWbw3A;Dworcowa 9, 81-362 Gdynia, Poland;;;5.0;17;;;;;['restaurant', 'food', 'point_of_interest', 'establishment']
48;ChIJyZSvMdBz_UYRnZsvtcO4CGE;Plac Dominikański 1/2, 80-844 Gdańsk, Poland;;1;4.9;762;;False;False;[{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '1000'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
49;ChIJaS4rPySn_UYRI4_f33uOaoo;Starowiejska 40C, 81-356 Gdynia, Poland;+48 730 531 314;2;4.7;5742;True;True;True;[{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1200'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
50;ChIJbfT5r5QL_UYRh5rSdIdlrbQ;Bohaterów Monte Cassino 15, 81-704 Sopot, Poland;+48 517 532 129;;4.8;3076;True;True;True;[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1300'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1400'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1400'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1400'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1300'}}];['meal_takeaway', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']
51;ChIJSzoKvw8L_UYREPKj1GKdrbo;Bolesława Krzywoustego 49c, 80-360 Gdańsk, Poland;+48 690 060 640;;4.0;337;True;False;False;[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1200'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
52;ChIJR21-Y0oL_UYRnct9zfFMH9Y;Pomorska 24A/8, 80-333 Gdańsk, Poland;+48 515 579 222;1;4.5;517;;False;False;[{'close': {'day': 1, 'time': '0030'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2300'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '2300'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 4, 'time': '0030'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 5, 'time': '0030'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 6, 'time': '0030'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 0, 'time': '0030'}, 'open': {'day': 6, 'time': '1200'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
53;ChIJ2-pAgsp1_UYREMkoTwnoiRo;Alfonsa Flisykowskiego 15, 80-180 Gdańsk, Poland;+48 690 011 812;2;4.8;1405;True;True;True;[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1200'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
54;ChIJfUz7vyJz_UYRV-2CZL883bU;Świętojańska 43, 80-840 Gdańsk, Poland;+48 577 895 995;;4.5;188;;True;True;[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1400'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1400'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1400'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1400'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1200'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
55;ChIJRWwb9HZz_UYRHIAOApmzO4c;Targ Rybny 11, 80-838 Gdańsk, Poland;+48 513 180 450;2;4.5;1747;True;True;True;[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1200'}}];['restaurant', 'point_of_interest', 'food', 'establishment']
56;ChIJuczzhBWh_UYRe7y-SAwvAeY;Paprykowa, 81-591 Gdynia, Poland;+48 794 502 526;;4.4;380;;;;[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1200'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
57;ChIJ68RwCh5z_UYRKp8_LBO8fu4;Grodzka 16, 80-841 Gdańsk, Poland;+48 516 706 198;2;4.7;407;;True;True;[{'close': {'day': 1, 'time': '0400'}, 'open': {'day': 0, 'time': '1700'}}, {'close': {'day': 2, 'time': '0400'}, 'open': {'day': 1, 'time': '1700'}}, {'close': {'day': 3, 'time': '0400'}, 'open': {'day': 2, 'time': '1700'}}, {'close': {'day': 4, 'time': '0400'}, 'open': {'day': 3, 'time': '1700'}}, {'close': {'day': 5, 'time': '0400'}, 'open': {'day': 4, 'time': '1700'}}, {'close': {'day': 6, 'time': '0500'}, 'open': {'day': 5, 'time': '1700'}}, {'close': {'day': 0, 'time': '0500'}, 'open': {'day': 6, 'time': '1700'}}];['night_club', 'bar', 'point_of_interest', 'establishment']
58;ChIJ188fbegK_UYRsRZ5k3FZ_-A;Wejście na plaże, numer 38, Bitwy pod Płowcami 67a, 81-731 Sopot, Poland;+48 690 663 976;2;4.5;775;True;True;True;[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1300'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1300'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '1300'}}];['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']
59;ChIJpa9LHDan_UYRrE8VJTmZtFg;Bulwar Nadmorski im.Feliksa Nowowiejskiego, 81-980 Gdynia, Poland;+48 501 615 218;2;4.4;3942;True;True;True;[{'close': {'day': 0, 'time': '2300'}, 'open': {'day': 0, 'time': '0930'}}, {'close': {'day': 1, 'time': '2300'}, 'open': {'day': 1, 'time': '0930'}}, {'close': {'day': 2, 'time': '2300'}, 'open': {'day': 2, 'time': '0930'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '0930'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '0930'}}, {'close': {'day': 6, 'time': '0100'}, 'open': {'day': 5, 'time': '0930'}}, {'close': {'day': 0, 'time': '0100'}, 'open': {'day': 6, 'time': '0930'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
60;ChIJZ1nibpIK_UYR1EtyjHHblmY;Grunwaldzka 25, 81-751 Sopot, Poland;+48 660 709 175;3;4.6;482;;True;True;[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1300'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1300'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1300'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1300'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1300'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1300'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1300'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
61;ChIJNbpCB6Bz_UYRe9NBAKT2V38;89, Szeroka, 80-835 Gdańsk, Poland;+48 575 890 089;2;4.5;1228;True;True;True;[{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1300'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1200'}}];['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']
62;ChIJjRsBoy91_UYR8bf0UJODJz8;Leszczyńskich 11C/parter, 80-464 Gdańsk, Poland;+48 690 239 699;2;4.8;278;True;True;True;[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1300'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1300'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1300'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1300'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1300'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1200'}}];['restaurant', 'point_of_interest', 'food', 'establishment']
63;ChIJy0V-UtF1_UYRAUkwrC67Iwc;Antoniego Słonimskiego 6/U2, 80-280 Gdańsk, Poland;+48 502 303 060;2;4.7;708;True;True;True;[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1200'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
64;ChIJp9ReZvAL_UYRh7Sq431INME;Króla Jana Kazimierza 1, 81-742 Sopot, Poland;+48 502 404 030;;4.7;760;;True;True;[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1300'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1300'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1300'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1300'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1300'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1200'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
65;ChIJVUrSxA1z_UYRPt6YE4zGtjY;Lisia Grobla 7, 80-860 Gdańsk, Poland;+48 571 865 898;;4.7;951;;True;True;[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 6, 'time': '0000'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 0, 'time': '0000'}, 'open': {'day': 6, 'time': '1100'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
66;ChIJxwrrxrAL_UYRgTk96K2MUK0;Aleja Wojska Polskiego 29, 91-769 Sopot, Poland;;2;4.4;1055;;True;True;[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '1000'}}];['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']
67;ChIJy5XZ2LR1_UYR6M0IO0DTuvY;Hynka 57A, 80-465 Gdańsk, Poland;+48 577 203 303;;4.8;950;True;True;True;[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1200'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
